hr,arr
86,true
97,true
81,true
85,true
88,true
85,true
91,true
95,true
88,true
100,true
90,true
87,true
95,true
95,true
89,true
83,false
87,true
83,true
89,true
88,true
89,true
89,true
83,false
85,true
88,true
88,true
90,true
82,false
84,false
81,false
81,false
85,true
85,true
85,false
85,false
85,true
89,true
83,false
83,false
84,false
83,false
84,true
89,true
89,true
89,true
91,true
90,true
85,true
83,false
81,false
81,false
80,false
80,false
81,true
79,false
78,false
80,false
80,false
82,true
84,true
90,true
92,true
91,true
91,true
90,true
86,false
96,true
92,true
89,false
85,false
78,true
77,false
76,false
78,false
76,false
75,false
78,true
78,true
80,true
76,false
86,true
77,true
75,false
76,false
79,true
90,true
81,true
79,true
75,false
83,true
81,true
90,true
88,true
92,true
85,true
82,true
87,true
92,true
87,true
90,true
76,false
73,false
74,false
96,true
85,true
90,true
89,true
96,true
96,true
92,true
89,true
100,true
77,false
82,true
85,true
92,true
89,true
91,true
89,true
85,true
90,true
86,true
78,true
89,true
91,true
77,true
75,false
86,true
81,true
73,false
87,true
93,true
74,false
75,false
73,false
84,true
81,true
89,true
77,true
91,true
93,true
86,true
81,true
82,true
81,true
84,true
81,true
97,true
74,false
82,true
85,true
90,true
79,true
83,true
80,true
86,true
84,true
92,true
83,true
93,true
82,true
74,false
82,true
90,true
83,true
72,false
77,true
96,true
85,true
82,true
81,true
76,true
73,false
79,true
86,true
91,true
78,true
75,true
77,true
93,true
74,true
76,false
83,true
74,false
74,false
73,false
90,true
82,true
92,true
77,true
89,true
86,true
73,false
74,false
91,true
75,false
75,true
88,true
84,true
72,false
76,true
89,true
89,true
89,true
78,true
92,true
102,true
73,false
78,true
78,true
84,true
93,true
90,true
84,true
89,true
87,true
92,true
78,true
76,false
74,false
74,false
74,false
86,true
80,true
83,true
76,true
74,false
75,false
75,false
81,true
81,true
91,true
77,false
76,true
75,false
82,true
85,true
80,true
73,false
75,false
84,true
73,false
74,false
82,true
78,true
86,true
74,true
73,false
73,false
73,false
72,false
74,false
73,false
75,false
91,true
87,true
78,true
76,true
75,false
73,false
72,false
74,false
73,false
73,false
75,true
83,true
74,false
75,false
74,false
73,false
75,true
85,true
79,true
73,false
82,true
76,true
74,false
79,true
75,false
71,false
72,true
73,false
71,false
71,false
71,true
71,false
83,true
101,true
89,true
84,true
93,true
82,true
85,true
75,false
75,false
73,false
75,false
74,false
73,false
84,true
89,true
82,true
74,false
75,true
89,true
95,true
78,false
76,false
75,false
75,false
84,true
92,true
97,true
88,true
96,true
85,true
106,true
90,true
102,true
81,true
76,true
78,true
78,false
74,true
73,true
74,false
77,true
70,true
70,true
72,true
68,false
71,false
72,false
71,true
69,true
69,false
71,true
72,false
70,true
72,false
76,true
89,true
71,false
69,false
71,false
77,true
76,true
73,false
73,false
71,false
72,false
89,true
86,true
73,false
71,false
70,false
71,false
74,true
70,false
70,true
72,false
72,true
71,false
71,false
71,false
73,false
82,true
82,true
