hr,arr
92,false
94,false
96,false
100,true
97,false
98,false
98,false
100,false
102,false
103,false
103,false
104,false
106,true
105,true
105,false
101,false
99,false
101,false
101,false
98,false
97,false
96,false
100,true
99,true
98,true
102,true
99,true
100,true
101,true
100,true
97,true
96,true
95,false
97,false
96,false
99,false
100,false
100,false
100,false
98,false
94,false
95,false
95,false
95,false
94,false
97,false
97,false
98,false
95,true
95,false
93,false
95,false
95,false
93,false
92,false
95,false
95,false
96,false
95,true
95,false
94,false
94,false
95,false
95,false
96,false
94,false
95,false
96,false
95,false
93,false
94,false
96,false
98,false
100,false
99,false
97,false
97,false
95,false
95,false
94,false
94,false
93,false
91,false
90,false
89,false
89,false
89,false
89,false
90,false
90,false
89,false
90,false
90,false
89,false
90,false
90,false
90,false
90,false
89,false
89,false
88,false
89,false
89,false
88,false
88,false
88,false
88,false
88,false
88,false
89,false
89,false
91,false
91,false
90,false
88,false
86,false
87,false
90,false
92,false
91,false
92,false
93,false
89,false
85,false
83,false
83,false
81,false
82,false
82,false
82,false
84,false
83,false
84,false
84,false
84,false
84,false
85,false
85,false
84,false
85,false
85,false
86,false
86,false
85,false
84,false
85,false
85,false
83,false
85,false
85,false
86,false
86,false
87,false
84,false
87,false
87,false
86,false
86,false
84,false
84,false
84,false
87,false
85,false
85,false
85,false
83,false
84,false
84,false
85,false
84,false
85,false
84,false
84,false
86,false
87,false
86,false
85,false
83,false
84,false
85,false
84,false
85,false
84,false
84,false
86,false
85,false
85,false
84,false
85,false
85,false
86,false
86,false
85,false
86,false
85,false
85,true
86,false
86,false
86,false
83,false
83,false
83,false
83,false
84,false
83,false
84,false
84,false
84,false
85,false
85,false
85,false
85,false
85,false
83,false
84,false
82,false
84,false
84,false
85,false
84,false
84,false
84,false
87,false
86,false
86,false
87,false
86,false
86,false
86,false
85,false
86,false
86,false
84,false
85,false
85,false
85,false
84,false
84,false
84,false
84,false
84,false
85,false
83,false
84,false
85,false
85,false
85,false
84,false
79,false
88,false
83,false
83,false
82,false
84,false
84,false
82,false
81,false
81,false
82,false
82,false
83,false
85,false
83,false
82,false
82,false
81,false
83,false
82,false
81,false
81,false
82,false
81,false
80,false
81,false
82,false
81,false
81,false
81,false
77,false
78,false
82,false
81,false
75,false
81,false
82,false
82,false
82,false
81,false
81,false
79,false
80,false
80,false
81,false
82,false
80,false
80,false
82,false
81,false
80,false
81,false
81,false
82,false
83,false
83,false
82,false
82,false
81,false
80,false
78,false
77,false
79,false
78,false
79,false
76,false
79,false
78,false
77,false
79,false
80,false
79,false
79,false
80,false
76,false
74,false
78,false
80,false
80,false
80,false
82,false
80,false
80,false
81,false
80,false
80,false
83,false
80,false
