hr,arr
89,false
85,false
69,false
62,false
68,false
62,false
61,false
62,false
65,false
72,false
72,false
71,false
73,false
70,false
70,false
76,false
72,false
72,false
76,false
74,false
75,false
76,false
69,false
74,false
68,false
72,false
69,false
68,false
79,false
83,false
79,false
71,false
73,false
74,false
71,false
69,false
68,false
71,false
75,false
77,false
79,false
67,false
66,false
69,false
71,false
79,false
67,false
72,false
72,false
68,false
72,false
80,false
80,false
81,false
84,false
70,false
71,false
88,false
106,false
97,false
106,false
105,false
105,false
103,false
107,false
101,false
104,false
100,false
98,false
107,false
103,false
94,false
85,false
89,false
93,false
86,false
103,false
92,false
91,false
82,false
90,false
75,false
73,false
90,false
98,false
77,false
96,false
89,false
102,false
100,false
111,false
92,false
86,false
85,false
92,false
84,false
93,false
93,false
98,false
95,false
88,false
84,false
83,false
82,false
88,false
87,false
86,false
93,false
99,false
88,false
89,false
81,false
82,false
77,false
80,false
66,false
69,false
80,false
100,false
99,false
107,false
110,false
99,false
88,false
79,false
89,false
102,false
111,false
121,false
123,false
114,false
112,false
126,false
127,false
133,false
146,false
157,false
160,false
159,false
157,false
142,false
142,false
139,false
145,false
140,false
140,false
138,false
133,false
122,false
114,false
118,false
104,false
117,false
125,false
120,false
113,false
112,false
122,false
108,false
115,false
109,false
126,false
135,false
132,false
133,false
126,false
129,false
140,false
145,false
145,false
145,false
129,false
112,false
-2147483648,false
130,false
126,false
114,false
111,false
101,false
106,false
105,false
98,false
85,false
73,false
78,false
86,false
95,false
89,false
75,false
86,false
94,false
87,false
82,false
77,false
85,false
86,false
85,false
95,false
92,false
91,false
102,false
114,false
114,false
120,false
119,false
118,false
123,false
116,false
126,false
130,false
124,false
126,false
125,false
123,false
129,false
134,false
136,false
136,false
119,false
123,false
129,false
132,false
129,false
132,false
127,false
128,false
124,false
125,false
102,false
108,false
113,false
120,false
126,false
133,false
140,false
136,false
139,false
133,false
130,false
128,false
131,false
126,false
117,false
118,false
119,false
120,false
129,false
133,false
128,false
132,false
128,false
133,false
123,false
136,false
141,false
143,false
142,false
141,false
134,false
134,false
139,false
145,false
140,false
135,false
124,false
119,false
127,false
123,false
126,false
134,false
119,false
102,false
96,false
102,false
108,false
109,false
112,false
109,false
112,false
111,false
117,false
116,false
121,false
124,false
129,false
122,false
121,false
116,false
127,false
107,false
125,false
127,false
129,false
129,false
132,false
132,false
131,false
121,false
113,false
109,false
108,false
120,false
112,false
118,false
123,false
119,false
113,false
108,false
99,false
100,false
103,false
103,false
95,false
96,false
91,false
101,false
81,false
92,false
78,false
71,false
89,false
105,false
99,false
107,false
120,false
139,false
133,false
138,false
142,false
129,false
119,false
149,false
149,false
140,false
145,false
150,false
151,false
158,false
160,false
154,false
157,false
153,false
138,false
160,false
158,false
143,false
141,false
150,false
144,false
137,false
144,false
139,false
133,false
128,false
125,false
120,false
109,false
108,false
115,false
112,false
107,false
99,false
105,false
101,false
102,false
114,false
109,false
103,false
99,false
94,false
123,false
131,false
124,false
127,false
122,false
99,false
122,false
139,false
136,false
137,false
134,false
124,false
147,false
149,false
146,false
133,false
140,false
152,false
153,false
147,false
152,false
160,false
152,false
145,false
121,false
119,false
149,false
138,false
134,false
130,false
138,false
160,false
169,false
166,false
158,false
149,false
148,false
139,false
122,false
87,false
98,false
129,false
131,false
137,false
161,false
161,false
155,false
141,false
130,false
163,false
162,false
155,false
161,false
166,false
165,false
154,false
158,false
151,false
168,false
166,false
171,false
166,false
155,false
172,false
171,false
157,false
161,false
152,false
145,false
140,false
141,false
149,false
144,false
145,false
130,false
130,false
126,false
127,false
131,false
131,false
123,false
119,false
115,false
115,false
124,false
123,false
120,false
116,false
107,false
99,false
109,false
112,false
130,false
144,false
143,false
151,false
148,false
155,false
162,false
162,false
166,false
164,false
172,false
171,false
165,false
158,false
148,false
131,false
135,false
155,false
145,false
137,false
128,false
144,false
139,false
134,false
151,false
154,false
160,false
164,false
165,false
179,false
176,false
165,false
156,false
167,false
165,false
159,false
152,false
142,false
147,false
145,false
138,false
132,false
130,false
127,false
123,false
123,false
115,false
116,false
120,false
122,false
120,false
115,false
109,false
109,false
105,false
113,false
107,false
103,false
99,false
95,false
108,false
118,false
122,false
137,false
145,false
147,false
155,false
151,false
146,false
138,false
123,false
118,false
122,false
143,false
156,false
161,false
166,false
168,false
171,false
170,false
157,false
155,false
165,false
159,false
153,false
143,false
147,false
133,false
134,false
135,false
131,false
142,false
150,false
146,false
144,false
146,false
150,false
152,false
148,false
134,false
118,false
118,false
116,false
118,false
110,false
114,false
117,false
150,false
145,false
145,false
145,false
155,false
156,false
164,false
164,false
171,false
168,false
169,false
172,false
168,false
164,false
149,false
131,false
128,false
131,false
137,false
136,false
136,false
140,false
147,false
139,false
132,false
131,false
130,false
128,false
126,false
129,false
129,false
125,false
127,false
123,false
130,false
130,false
128,false
128,false
126,false
119,false
126,false
109,false
113,false
104,false
102,false
103,false
109,false
105,false
109,false
109,false
107,false
108,false
123,false
142,false
131,false
140,false
147,false
142,false
138,false
143,false
144,false
153,false
152,false
146,false
167,false
169,false
171,false
181,false
178,false
178,false
169,false
166,false
166,false
152,false
164,false
153,false
140,false
146,false
155,false
149,false
156,false
156,false
159,false
156,false
150,false
140,false
130,false
131,false
151,false
165,false
171,false
164,false
169,false
165,false
151,false
125,false
97,false
115,false
109,false
96,false
94,false
90,false
94,false
92,false
93,false
98,false
93,false
100,false
97,false
91,false
96,false
96,false
121,false
133,false
155,false
164,false
158,false
170,false
162,false
167,false
164,false
149,false
122,false
165,false
155,false
170,false
158,false
140,false
138,false
176,false
169,false
158,false
139,false
128,false
126,false
147,false
150,false
143,false
137,false
119,false
175,false
170,false
161,false
179,false
182,false
179,false
158,false
177,false
167,false
153,false
135,false
159,false
138,false
114,false
118,false
102,false
88,false
94,false
97,false
108,false
97,false
93,false
100,false
102,false
96,false
98,false
99,false
89,false
92,false
90,false
111,false
115,false
114,false
116,false
112,false
110,false
108,false
105,false
106,false
103,false
110,false
107,false
-2147483648,false
112,false
116,false
118,false
119,false
123,false
119,false
127,false
125,false
129,false
124,false
122,false
120,false
117,false
123,false
122,false
124,false
136,false
143,false
144,false
138,false
-2147483648,false
104,false
-2147483648,false
-2147483648,false
-2147483648,false
99,false
106,false
111,false
109,false
114,false
108,false
110,false
110,false
110,false
110,false
106,false
105,false
104,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
103,false
100,false
102,false
90,false
90,false
82,false
78,false
75,false
78,false
86,false
76,false
81,false
82,false
79,false
79,false
76,false
94,false
86,false
91,false
89,false
84,false
99,false
101,false
86,false
78,false
83,false
78,false
65,false
69,false
73,false
77,false
80,false
77,false
75,false
78,false
88,false
76,false
76,false
76,false
90,false
87,false
84,false
95,false
84,false
91,false
100,false
95,false
101,false
97,false
91,false
99,false
105,false
97,false
104,false
100,false
91,false
92,false
101,false
90,false
93,false
95,false
92,false
93,false
100,false
-2147483648,false
106,false
-2147483648,false
108,false
109,false
98,false
101,false
-2147483648,false
125,false
137,false
138,false
130,false
126,false
119,false
111,false
-2147483648,false
-2147483648,false
109,false
106,false
106,false
106,false
103,false
-2147483648,false
107,false
-2147483648,false
-2147483648,false
-2147483648,false
100,false
87,false
80,false
89,false
-2147483648,false
94,false
-2147483648,false
-2147483648,false
92,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
74,false
72,false
77,false
73,false
-2147483648,false
69,false
75,false
-2147483648,false
-2147483648,false
82,false
88,false
76,false
85,false
94,false
80,false
83,false
84,false
-2147483648,false
-2147483648,false
99,false
100,false
90,false
76,false
-2147483648,false
98,false
-2147483648,false
-2147483648,false
103,false
95,false
92,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
70,false
75,false
-2147483648,false
-2147483648,false
71,false
63,false
68,false
68,false
-2147483648,false
77,false
62,false
76,false
73,false
68,false
79,false
84,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
76,false
83,false
64,false
66,false
62,false
63,false
65,false
69,false
66,false
67,false
70,false
68,false
69,false
68,false
79,false
66,false
68,false
65,false
69,false
66,false
65,false
70,false
72,false
66,false
69,false
66,false
67,false
65,false
69,false
74,false
72,false
66,false
67,false
